"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_11","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Na tym oddziale trudno jest dyskutować o błędach.","In this clinical area, it is difficult to discuss errors.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_12","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Moi koledzy zachęcają mnie do zgłaszania wszelkich wątpliwości dotyczących bezpieczeństwa pacjenta, jakie mi się nasuwają.","I am encouraged by my colleagues to report any patient safety concerns I may have.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_12","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Moi koledzy zachęcają mnie do zgłaszania wszelkich wątpliwości dotyczących bezpieczeństwa pacjenta, jakie mi się nasuwają.","I am encouraged by my colleagues to report any patient safety concerns I may have.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_12","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Moi koledzy zachęcają mnie do zgłaszania wszelkich wątpliwości dotyczących bezpieczeństwa pacjenta, jakie mi się nasuwają.","I am encouraged by my colleagues to report any patient safety concerns I may have.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_12","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Moi koledzy zachęcają mnie do zgłaszania wszelkich wątpliwości dotyczących bezpieczeństwa pacjenta, jakie mi się nasuwają.","I am encouraged by my colleagues to report any patient safety concerns I may have.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_12","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Moi koledzy zachęcają mnie do zgłaszania wszelkich wątpliwości dotyczących bezpieczeństwa pacjenta, jakie mi się nasuwają.","I am encouraged by my colleagues to report any patient safety concerns I may have.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_12","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Moi koledzy zachęcają mnie do zgłaszania wszelkich wątpliwości dotyczących bezpieczeństwa pacjenta, jakie mi się nasuwają.","I am encouraged by my colleagues to report any patient safety concerns I may have.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_13","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Kultura pracy na tym oddziale uławia uczenie się na błędach innych.","The culture in this clinical area makes it easy to learn from the errors of others.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_13","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Kultura pracy na tym oddziale uławia uczenie się na błędach innych.","The culture in this clinical area makes it easy to learn from the errors of others.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_13","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Kultura pracy na tym oddziale uławia uczenie się na błędach innych.","The culture in this clinical area makes it easy to learn from the errors of others.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_13","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Kultura pracy na tym oddziale uławia uczenie się na błędach innych.","The culture in this clinical area makes it easy to learn from the errors of others.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_13","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Kultura pracy na tym oddziale uławia uczenie się na błędach innych.","The culture in this clinical area makes it easy to learn from the errors of others.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_13","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Kultura pracy na tym oddziale uławia uczenie się na błędach innych.","The culture in this clinical area makes it easy to learn from the errors of others.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_14","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Gdybym zgłosił/zgłosiła swoje sugestie dotyczące bezpieczeństwa kierownictwu, zostałyby one uwzględnione.","My suggestions about safety would be acted upon if I expressed them to management.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_14","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Gdybym zgłosił/zgłosiła swoje sugestie dotyczące bezpieczeństwa kierownictwu, zostałyby one uwzględnione.","My suggestions about safety would be acted upon if I expressed them to management.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_14","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Gdybym zgłosił/zgłosiła swoje sugestie dotyczące bezpieczeństwa kierownictwu, zostałyby one uwzględnione.","My suggestions about safety would be acted upon if I expressed them to management.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_14","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Gdybym zgłosił/zgłosiła swoje sugestie dotyczące bezpieczeństwa kierownictwu, zostałyby one uwzględnione.","My suggestions about safety would be acted upon if I expressed them to management.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_14","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Gdybym zgłosił/zgłosiła swoje sugestie dotyczące bezpieczeństwa kierownictwu, zostałyby one uwzględnione.","My suggestions about safety would be acted upon if I expressed them to management.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_14","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Gdybym zgłosił/zgłosiła swoje sugestie dotyczące bezpieczeństwa kierownictwu, zostałyby one uwzględnione.","My suggestions about safety would be acted upon if I expressed them to management.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_15","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Lubię moją pracę.","I like my job.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_15","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Lubię moją pracę.","I like my job.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_15","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Lubię moją pracę.","I like my job.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_15","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Lubię moją pracę.","I like my job.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_15","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Lubię moją pracę.","I like my job.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_15","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Lubię moją pracę.","I like my job.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_16","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Praca tutaj, to jak bycie częścią dużej rodziny.","Working here is like being part of a large family.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_16","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Praca tutaj, to jak bycie częścią dużej rodziny.","Working here is like being part of a large family.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_16","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Praca tutaj, to jak bycie częścią dużej rodziny.","Working here is like being part of a large family.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_16","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Praca tutaj, to jak bycie częścią dużej rodziny.","Working here is like being part of a large family.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_16","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Praca tutaj, to jak bycie częścią dużej rodziny.","Working here is like being part of a large family.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_16","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Praca tutaj, to jak bycie częścią dużej rodziny.","Working here is like being part of a large family.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_17","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"To dobre miejsce do pracy.","This is a good place to work.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_17","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"To dobre miejsce do pracy.","This is a good place to work.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_17","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"To dobre miejsce do pracy.","This is a good place to work.",NA,"Odpowiedź neutralna","Neutral",3
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_17","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"To dobre miejsce do pracy.","This is a good place to work.",NA,"Raczej się zgadzam","Agree Slightly",4
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_17","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"To dobre miejsce do pracy.","This is a good place to work.",NA,"Zdecydowanie się zgadzam","Agree Strongly",5
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_17","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"To dobre miejsce do pracy.","This is a good place to work.",NA,"Nie dotyczy","Not Applicable",6
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_18","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Jestem dumny/dumna z pracy na tym oddziale.","I am proud to work in this clinical area.",NA,"Zdecydowanie nie zgadzam się","Disagree Strongly",1
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_18","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Jestem dumny/dumna z pracy na tym oddziale.","I am proud to work in this clinical area.",NA,"Raczej się nie zgadzam","Disagree Slightly",2
"malinowska_2021_saq_nurses","malinowska_2021_saq_nurses_1","bezp_18","Safety Attitudes Questionnaire - Short Form, Polish version (SAQ-SF PL)","Polish","Prosimy o wypełnienie ankiety w oparciu o własne doświadczenia w tym oddziale szpitalnym. Proszę odpowiedzieć na poniższe pytania odnosząc się do oddziału szpitalnego, w którym Pan/Pani pracuje. Proszę wybrać odpowiedź używając poniższej skali:","Please complete the questionnaire on the basis of your own experience in this hospital ward. Please answer the questions below with reference to the hospital ward in which you work. Please choose your answer using the scale below:",NA,NA,"Jestem dumny/dumna z pracy na tym oddziale.","I am proud to work in this clinical area.",NA,"Odpowiedź neutralna","Neutral",3
