"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_22","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Raramente sou alegre.",NA,"Discordo pouco",2,NA,NA,"I am seldom cheerful.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_22","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Raramente sou alegre.",NA,"Nem concordo nem discordo",3,NA,NA,"I am seldom cheerful.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_22","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Raramente sou alegre.",NA,"Concordo pouco",4,NA,NA,"I am seldom cheerful.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_22","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Raramente sou alegre.",NA,"Concordo muito",5,NA,NA,"I am seldom cheerful.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_23","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Choro ao assistir filmes tristes ou românticos.",NA,"Discordo muito",1,NA,NA,"I have to cry during sad or romantic movies.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_23","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Choro ao assistir filmes tristes ou românticos.",NA,"Discordo pouco",2,NA,NA,"I have to cry during sad or romantic movies.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_23","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Choro ao assistir filmes tristes ou românticos.",NA,"Nem concordo nem discordo",3,NA,NA,"I have to cry during sad or romantic movies.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_23","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Choro ao assistir filmes tristes ou românticos.",NA,"Concordo pouco",4,NA,NA,"I have to cry during sad or romantic movies.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_23","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Choro ao assistir filmes tristes ou românticos.",NA,"Concordo muito",5,NA,NA,"I have to cry during sad or romantic movies.","strongly agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_24","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho direito a tratamento diferenciado.",NA,"Discordo muito",1,NA,NA,"I am entitled to special treatment.","strongly disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_24","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho direito a tratamento diferenciado.",NA,"Discordo pouco",2,NA,NA,"I am entitled to special treatment.","disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_24","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho direito a tratamento diferenciado.",NA,"Nem concordo nem discordo",3,NA,NA,"I am entitled to special treatment.","neither agree nor disagree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_24","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho direito a tratamento diferenciado.",NA,"Concordo pouco",4,NA,NA,"I am entitled to special treatment.","agree"
"dasilva_2019_hexaco24","dasilva_2019_hexaco24_1","HEXACO24_24","Brief HEXACO Inventory (BHI)","Portuguese",NA,NA,"Tenho direito a tratamento diferenciado.",NA,"Concordo muito",5,NA,NA,"I am entitled to special treatment.","strongly agree"
