"table","section_id","item","instrument","language","instructions","section_prompt","item_text","correct_response","option_text","resp","instructions_translated","section_prompt_translated","item_text_translated","option_text_translated"
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","supportcoordinator","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora respalda a la plantilla en sus decisiones, incluso si el conflicto es con personal médico",NA,"slightly disagree",2,NA,NA,"The supervisor/coordinator backs the staff in their decisions, even if the conflict is with medical staff.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","supportcoordinator","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora respalda a la plantilla en sus decisiones, incluso si el conflicto es con personal médico",NA,"slightly agree",3,NA,NA,"The supervisor/coordinator backs the staff in their decisions, even if the conflict is with medical staff.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","supportcoordinator","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora respalda a la plantilla en sus decisiones, incluso si el conflicto es con personal médico",NA,"absolutely agree",4,NA,NA,"The supervisor/coordinator backs the staff in their decisions, even if the conflict is with medical staff.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","mistakeopport","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora utiliza los errores como oportunidades de aprendizaje y mejora, no como crítica.",NA,"absolutely disagree",1,NA,NA,"The supervisor/coordinator uses mistakes as opportunities for learning and improvement, not as criticism.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","mistakeopport","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora utiliza los errores como oportunidades de aprendizaje y mejora, no como crítica.",NA,"slightly disagree",2,NA,NA,"The supervisor/coordinator uses mistakes as opportunities for learning and improvement, not as criticism.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","mistakeopport","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora utiliza los errores como oportunidades de aprendizaje y mejora, no como crítica.",NA,"slightly agree",3,NA,NA,"The supervisor/coordinator uses mistakes as opportunities for learning and improvement, not as criticism.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","mistakeopport","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora utiliza los errores como oportunidades de aprendizaje y mejora, no como crítica.",NA,"absolutely agree",4,NA,NA,"The supervisor/coordinator uses mistakes as opportunities for learning and improvement, not as criticism.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","comprehensicoord","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora es comprensiva y asesora y da apoyo a las enfermeras.",NA,"absolutely disagree",1,NA,NA,"The supervisor/coordinator is understanding and advises and supports nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","comprehensicoord","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora es comprensiva y asesora y da apoyo a las enfermeras.",NA,"slightly disagree",2,NA,NA,"The supervisor/coordinator is understanding and advises and supports nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","comprehensicoord","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora es comprensiva y asesora y da apoyo a las enfermeras.",NA,"slightly agree",3,NA,NA,"The supervisor/coordinator is understanding and advises and supports nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","comprehensicoord","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La supervisora/coordinadora es comprensiva y asesora y da apoyo a las enfermeras.",NA,"absolutely agree",4,NA,NA,"The supervisor/coordinator is understanding and advises and supports nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","workpraised","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se reconoce y elogia el trabajo bien hecho.",NA,"absolutely disagree",1,NA,NA,"Work well done is recognized and praised.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","workpraised","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se reconoce y elogia el trabajo bien hecho.",NA,"slightly disagree",2,NA,NA,"Work well done is recognized and praised.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","workpraised","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se reconoce y elogia el trabajo bien hecho.",NA,"slightly agree",3,NA,NA,"Work well done is recognized and praised.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","workpraised","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se reconoce y elogia el trabajo bien hecho.",NA,"absolutely agree",4,NA,NA,"Work well done is recognized and praised.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughworkers","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente plantilla de empleados para realizar adecuadamente el trabajo.",NA,"absolutely disagree",1,NA,NA,"There are sufficient employees to do the job properly.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughworkers","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente plantilla de empleados para realizar adecuadamente el trabajo.",NA,"slightly disagree",2,NA,NA,"There are sufficient employees to do the job properly.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughworkers","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente plantilla de empleados para realizar adecuadamente el trabajo.",NA,"slightly agree",3,NA,NA,"There are sufficient employees to do the job properly.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughworkers","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente plantilla de empleados para realizar adecuadamente el trabajo.",NA,"absolutely agree",4,NA,NA,"There are sufficient employees to do the job properly.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughnurses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente número de enfermeras diplomadas para proveer cuidados de calidad.",NA,"absolutely disagree",1,NA,NA,"There is a sufficient number of qualified nurses to provide quality care.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughnurses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente número de enfermeras diplomadas para proveer cuidados de calidad.",NA,"slightly disagree",2,NA,NA,"There is a sufficient number of qualified nurses to provide quality care.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughnurses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente número de enfermeras diplomadas para proveer cuidados de calidad.",NA,"slightly agree",3,NA,NA,"There is a sufficient number of qualified nurses to provide quality care.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughnurses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay suficiente número de enfermeras diplomadas para proveer cuidados de calidad.",NA,"absolutely agree",4,NA,NA,"There is a sufficient number of qualified nurses to provide quality care.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughsupportserv","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Los servicios de apoyo (celadores, administrativos…) son adecuados y facilitan estar más tiempo con los pacientes.",NA,"absolutely disagree",1,NA,NA,"Support services (porters, administrative staff…) are adequate and make it easier to spend more time with patients.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughsupportserv","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Los servicios de apoyo (celadores, administrativos…) son adecuados y facilitan estar más tiempo con los pacientes.",NA,"slightly disagree",2,NA,NA,"Support services (porters, administrative staff…) are adequate and make it easier to spend more time with patients.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughsupportserv","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Los servicios de apoyo (celadores, administrativos…) son adecuados y facilitan estar más tiempo con los pacientes.",NA,"slightly agree",3,NA,NA,"Support services (porters, administrative staff…) are adequate and make it easier to spend more time with patients.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","enoughsupportserv","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Los servicios de apoyo (celadores, administrativos…) son adecuados y facilitan estar más tiempo con los pacientes.",NA,"absolutely agree",4,NA,NA,"Support services (porters, administrative staff…) are adequate and make it easier to spend more time with patients.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","timedebatcasses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay tiempo suficiente y oportunidad para discutir los problemas de cuidados con las otras enfermeras.",NA,"absolutely disagree",1,NA,NA,"There is enough time and opportunity to discuss care problems with the other nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","timedebatcasses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay tiempo suficiente y oportunidad para discutir los problemas de cuidados con las otras enfermeras.",NA,"slightly disagree",2,NA,NA,"There is enough time and opportunity to discuss care problems with the other nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","timedebatcasses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay tiempo suficiente y oportunidad para discutir los problemas de cuidados con las otras enfermeras.",NA,"slightly agree",3,NA,NA,"There is enough time and opportunity to discuss care problems with the other nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","timedebatcasses","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Hay tiempo suficiente y oportunidad para discutir los problemas de cuidados con las otras enfermeras.",NA,"absolutely agree",4,NA,NA,"There is enough time and opportunity to discuss care problems with the other nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","worktimephysicians","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se realiza mucho trabajo en equipo entre médicos y enfermeras.",NA,"absolutely disagree",1,NA,NA,"There is a great deal of teamwork between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","worktimephysicians","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se realiza mucho trabajo en equipo entre médicos y enfermeras.",NA,"slightly disagree",2,NA,NA,"There is a great deal of teamwork between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","worktimephysicians","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se realiza mucho trabajo en equipo entre médicos y enfermeras.",NA,"slightly agree",3,NA,NA,"There is a great deal of teamwork between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","worktimephysicians","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Se realiza mucho trabajo en equipo entre médicos y enfermeras.",NA,"absolutely agree",4,NA,NA,"There is a great deal of teamwork between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","relationsnursphysic","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Entre los médicos y las enfermeras se dan buenas relaciones de trabajo.",NA,"absolutely disagree",1,NA,NA,"There are good working relationships between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","relationsnursphysic","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Entre los médicos y las enfermeras se dan buenas relaciones de trabajo.",NA,"slightly disagree",2,NA,NA,"There are good working relationships between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","relationsnursphysic","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Entre los médicos y las enfermeras se dan buenas relaciones de trabajo.",NA,"slightly agree",3,NA,NA,"There are good working relationships between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","relationsnursphysic","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"Entre los médicos y las enfermeras se dan buenas relaciones de trabajo.",NA,"absolutely agree",4,NA,NA,"There are good working relationships between physicians and nurses.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","propercollaboration","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La práctica entre enfermeras y médicos está basada en una colaboración apropiada.",NA,"absolutely disagree",1,NA,NA,"Practice is based on appropriate collaboration between nurses and physicians.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","propercollaboration","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La práctica entre enfermeras y médicos está basada en una colaboración apropiada.",NA,"slightly disagree",2,NA,NA,"Practice is based on appropriate collaboration between nurses and physicians.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","propercollaboration","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La práctica entre enfermeras y médicos está basada en una colaboración apropiada.",NA,"slightly agree",3,NA,NA,"Practice is based on appropriate collaboration between nurses and physicians.",NA
"geacaballero_2019_pes_nwi","geacaballero_2019_pes_nwi_1","propercollaboration","Practice Environment Scale of the Nursing Work Index (PES-NWI), Spanish 31-item primary health care version","Spanish",NA,NA,"La práctica entre enfermeras y médicos está basada en una colaboración apropiada.",NA,"absolutely agree",4,NA,NA,"Practice is based on appropriate collaboration between nurses and physicians.",NA
