"table","section_id","item","instrument","language","instructions","instructions_translated","section_prompt","section_prompt_translated","item_text","item_text_translated","correct_response","option_text","option_text_translated","resp"
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_22","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands bezittingen beschadigen","Damaging someone's belongings",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_22","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands bezittingen beschadigen","Damaging someone's belongings",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_23","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand niet helpen als ze mijn hulp nodig hebben","Not helping someone when they need my help",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_23","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand niet helpen als ze mijn hulp nodig hebben","Not helping someone when they need my help",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_23","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand niet helpen als ze mijn hulp nodig hebben","Not helping someone when they need my help",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_23","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand niet helpen als ze mijn hulp nodig hebben","Not helping someone when they need my help",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_23","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand niet helpen als ze mijn hulp nodig hebben","Not helping someone when they need my help",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_24","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iets naar iemand gooien","Throwing something at someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_24","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iets naar iemand gooien","Throwing something at someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_24","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iets naar iemand gooien","Throwing something at someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_24","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iets naar iemand gooien","Throwing something at someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_24","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iets naar iemand gooien","Throwing something at someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_25","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand isoleren","Isolating someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_25","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand isoleren","Isolating someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_25","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand isoleren","Isolating someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_25","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand isoleren","Isolating someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_25","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand isoleren","Isolating someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_26","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands huis of dingen vernielen","Destroying someone's house or things",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_26","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands huis of dingen vernielen","Destroying someone's house or things",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_26","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands huis of dingen vernielen","Destroying someone's house or things",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_26","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands huis of dingen vernielen","Destroying someone's house or things",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_26","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands huis of dingen vernielen","Destroying someone's house or things",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_27","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in het gezicht of op het hoofd slaan","Hitting someone in the face or on the head",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_27","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in het gezicht of op het hoofd slaan","Hitting someone in the face or on the head",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_27","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in het gezicht of op het hoofd slaan","Hitting someone in the face or on the head",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_27","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in het gezicht of op het hoofd slaan","Hitting someone in the face or on the head",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_27","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in het gezicht of op het hoofd slaan","Hitting someone in the face or on the head",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_28","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands geheimen vertellen","Telling someone's secrets",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_28","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands geheimen vertellen","Telling someone's secrets",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_28","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands geheimen vertellen","Telling someone's secrets",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_28","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands geheimen vertellen","Telling someone's secrets",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_28","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands geheimen vertellen","Telling someone's secrets",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_29","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand opzettelijk onderbreken","Deliberately interrupting someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_29","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand opzettelijk onderbreken","Deliberately interrupting someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_29","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand opzettelijk onderbreken","Deliberately interrupting someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_29","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand opzettelijk onderbreken","Deliberately interrupting someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_29","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand opzettelijk onderbreken","Deliberately interrupting someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_30","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in elkaar slaan","Beating someone up",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_30","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in elkaar slaan","Beating someone up",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_30","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in elkaar slaan","Beating someone up",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_30","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in elkaar slaan","Beating someone up",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_30","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand in elkaar slaan","Beating someone up",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_31","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Weigeren naar iemand te luisteren","Refusing to listen to someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_31","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Weigeren naar iemand te luisteren","Refusing to listen to someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_31","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Weigeren naar iemand te luisteren","Refusing to listen to someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_31","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Weigeren naar iemand te luisteren","Refusing to listen to someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_31","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Weigeren naar iemand te luisteren","Refusing to listen to someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_32","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Insinueren dat iemand ‘problemen’ heeft","Insinuating that someone has ‘problems’",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_32","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Insinueren dat iemand ‘problemen’ heeft","Insinuating that someone has ‘problems’",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_32","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Insinueren dat iemand ‘problemen’ heeft","Insinuating that someone has ‘problems’",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_32","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Insinueren dat iemand ‘problemen’ heeft","Insinuating that someone has ‘problems’",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_32","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Insinueren dat iemand ‘problemen’ heeft","Insinuating that someone has ‘problems’",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_33","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Schade toe brengen aan iemands bezittingen","Causing damage to someone's property",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_33","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Schade toe brengen aan iemands bezittingen","Causing damage to someone's property",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_33","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Schade toe brengen aan iemands bezittingen","Causing damage to someone's property",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_33","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Schade toe brengen aan iemands bezittingen","Causing damage to someone's property",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_33","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Schade toe brengen aan iemands bezittingen","Causing damage to someone's property",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_34","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegen de grond gedrukt houden","Holding someone pinned to the ground",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_34","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegen de grond gedrukt houden","Holding someone pinned to the ground",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_34","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegen de grond gedrukt houden","Holding someone pinned to the ground",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_34","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegen de grond gedrukt houden","Holding someone pinned to the ground",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_34","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand tegen de grond gedrukt houden","Holding someone pinned to the ground",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_35","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands oordelen of beslissingen bekritiseren","Criticizing someone's judgments or decisions",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_35","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands oordelen of beslissingen bekritiseren","Criticizing someone's judgments or decisions",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_35","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands oordelen of beslissingen bekritiseren","Criticizing someone's judgments or decisions",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_35","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands oordelen of beslissingen bekritiseren","Criticizing someone's judgments or decisions",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_35","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands oordelen of beslissingen bekritiseren","Criticizing someone's judgments or decisions",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_36","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand pesten","Bullying someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_36","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand pesten","Bullying someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_36","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand pesten","Bullying someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_36","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand pesten","Bullying someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_36","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand pesten","Bullying someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_37","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands mening openlijk afwijzen","Openly rejecting someone's opinion",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_37","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands mening openlijk afwijzen","Openly rejecting someone's opinion",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_37","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands mening openlijk afwijzen","Openly rejecting someone's opinion",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_37","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands mening openlijk afwijzen","Openly rejecting someone's opinion",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_37","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands mening openlijk afwijzen","Openly rejecting someone's opinion",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_38","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands werk in de war sturen","Disrupting someone's work",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_38","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands werk in de war sturen","Disrupting someone's work",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_38","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands werk in de war sturen","Disrupting someone's work",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_38","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands werk in de war sturen","Disrupting someone's work",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_38","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemands werk in de war sturen","Disrupting someone's work",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_39","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand onredelijk de schuld geven","Unreasonably blaming someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_39","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand onredelijk de schuld geven","Unreasonably blaming someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_39","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand onredelijk de schuld geven","Unreasonably blaming someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_39","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand onredelijk de schuld geven","Unreasonably blaming someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_39","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand onredelijk de schuld geven","Unreasonably blaming someone",NA,"(Bijna) altijd","(Almost) always",5
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_40","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand lichamelijk pijn doen","Physically hurting someone",NA,"(Bijna) nooit","(Almost) never",1
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_40","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand lichamelijk pijn doen","Physically hurting someone",NA,"Zelden","Rarely",2
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_40","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand lichamelijk pijn doen","Physically hurting someone",NA,"Soms","Sometimes",3
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_40","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand lichamelijk pijn doen","Physically hurting someone",NA,"Vaak","Often",4
"vanteffelen_2020_foa","vanteffelen_2020_foa_1","AGG_40","Forms of Aggression questionnaire (FOA), Dutch translation","Dutch",NA,NA,NA,NA,"Iemand lichamelijk pijn doen","Physically hurting someone",NA,"(Bijna) altijd","(Almost) always",5
