date,query,output_file,notes
2026-08-03,turnover intention,monthly_candidates_2026-08-03.csv,"monthly automated run; 1 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,abusive supervision,monthly_candidates_2026-08-03.csv,"monthly automated run; 0 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,surface acting,monthly_candidates_2026-08-03.csv,"monthly automated run; 0 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,coping,monthly_candidates_2026-08-03.csv,"monthly automated run; 2 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,financial literacy,monthly_candidates_2026-08-03.csv,"monthly automated run; 3 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,risk perception,monthly_candidates_2026-08-03.csv,"monthly automated run; 0 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,science literacy,monthly_candidates_2026-08-03.csv,"monthly automated run; 1 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,purchase intention,monthly_candidates_2026-08-03.csv,"monthly automated run; 2 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,technology acceptance,monthly_candidates_2026-08-03.csv,"monthly automated run; 1 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,delay discounting,monthly_candidates_2026-08-03.csv,"monthly automated run; 2 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,sport motivation,monthly_candidates_2026-08-03.csv,"monthly automated run; 1 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,physical activity enjoyment,monthly_candidates_2026-08-03.csv,"monthly automated run; 1 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,youth development,monthly_candidates_2026-08-03.csv,"monthly automated run; 1 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,employability skills,monthly_candidates_2026-08-03.csv,"monthly automated run; 2 candidates; sources=osf,dataverse; since=2026-05-05"
2026-08-03,secondary traumatic stress,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,fear of negative evaluation,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,parenting self-efficacy,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,family functioning,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,internet addiction,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,work-family conflict,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,specific phobia,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,fatigue severity,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,workplace bullying,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,team cohesion,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,counterproductive work behavior,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,smartphone addiction,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,technostress,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,problematic internet use,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,health literacy,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,sport anxiety,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,sedentary behavior,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,relationship conflict,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,early numeracy,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,caregiver burnout,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,chronic pain,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,functional disability,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,pain self-efficacy,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,authoritarianism,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,intergroup contact,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,disinformation,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,test anxiety,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,spatial reasoning,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,divergent thinking,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-03,career decision making,plos_batch18_triage.csv,PLOS batch18; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,self-efficacy,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,sleep quality,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,empathy,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,attachment,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,life satisfaction,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,big five,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,occupational stress,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,job stress,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,coping,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,self-concept,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,positive and negative affect,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,parenting style,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,alcohol use disorder,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,eating attitudes,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,academic self-efficacy,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,procrastination,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,flourishing,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,subjective wellbeing,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,ethnic identity,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,job satisfaction,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,burnout,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,suicidal ideation,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,transformational leadership,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,employee engagement,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,social media addiction,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,nomophobia,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,marital satisfaction,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,romantic jealousy,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,child temperament,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-04,moral injury,plos_batch19_triage.csv,PLOS batch19; recycled from non-PLOS rows per SKILL.md term-reuse method
2026-08-10,"executive function",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"numerical cognition",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"response style",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"reaction time",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"attentional control",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"cognitive flexibility",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"temporal discounting",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"risk perception",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"probabilistic reversal learning",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"dyslexia",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"alexithymia",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"schizotypy",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"interoceptive awareness",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"self-harm",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"non-suicidal self-injury",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"intolerance of uncertainty",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"need for closure",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"humor styles",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"boredom proneness",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"system justification",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"just world belief",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"moral foundations",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"stereotype threat",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"academic dishonesty",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"compulsive buying",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"doomscrolling",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"technoference",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"abusive supervision",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"perceived organizational support",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,"entrepreneurial intention",plos_batch20_triage.csv,PLOS ONE batch 20; recycled from non-PLOS search_terms_log pool per SKILL.md guidance
2026-08-10,academic procrastination,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,imposter syndrome,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,grit,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,eating disorder,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,body dissatisfaction,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,climate anxiety,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,vaccine hesitancy,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,workplace ostracism,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,moral disengagement,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,financial literacy,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,sense of belonging,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,dark triad,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,cyberbullying,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,gaming disorder,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,religious coping,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,forgiveness,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,psychological capital,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,work-life balance,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,parenting stress,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,sport confidence,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,self-determination,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,racial prejudice,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,conspiracy beliefs,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,medication adherence,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,trust in science,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,gratitude,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,career indecision,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,sexual harassment,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,weight stigma,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,teacher self-efficacy,plos_batch21_triage.csv,PLOS ONE batch 21; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,organizational citizenship behavior,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,work locus of control,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,creative self-efficacy,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,internet gaming disorder,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,exercise motivation,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,sport motivation,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,athletic identity,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,physical self-concept,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,couple satisfaction,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,sexual function,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,health-related quality of life,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,illness anxiety,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,climate change attitudes,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,civic engagement,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,political trust,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,implicit bias,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,media literacy,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,need for cognition,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,vocational identity,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,career self-efficacy,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,prospective memory,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,reading motivation,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,mathematics self-concept,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,STEM attitudes,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,prolonged grief disorder,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,trait anxiety,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,hedonic wellbeing,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,eudaimonic wellbeing,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,psychological wellbeing,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-10,optimism scale,plos_batch22_triage.csv,PLOS ONE batch 22; recycled from non-PLOS pool per SKILL.md term-recycling guidance
2026-08-11,enneagram personality,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,depression anxiety stress,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,mood disorder,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,ptsd symptom,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,teacher stress,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,stress resilience,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,interpersonal competence,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,emotional self-efficacy,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,hostility,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,shame,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,guilt,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,coparenting,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,alcohol dependence,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,drug use disorder,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,racial identity,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,work values,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,social phobia,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,bereavement,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,obsessive compulsive,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,organizational commitment,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,transactional leadership,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,servant leadership,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,leader-member exchange,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,organizational trust,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,organizational justice,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,knowledge sharing,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,problematic social media use,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,cyberchondria,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,phubbing,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,online gaming addiction,plos_batch23_triage.csv,recycled non-PLOS English term (batch 23)
2026-08-11,academic motivation,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,organisational citizenship behaviour,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,organizational learning,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,sedentary behaviour,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,health behavior,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,relationship quality,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,relationship commitment,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,school readiness,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,early literacy,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,heritage culture,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,somatic symptoms,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,critical thinking,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,career maturity,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,task-switching,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,sustained attention,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,reading self-concept,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,morphological awareness,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,mathematical fluency,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,eating pathology,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,dissociative symptoms,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,complicated grief,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,interoception,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,tic severity,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,selective mutism,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,perfectionism,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,openness to experience,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,reactive aggression,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,hope theory,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,emotional granularity,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,helicopter parenting,plos_batch24_triage.csv,PLOS batch 24 - recycled non-PLOS English term
2026-08-11,health behaviour,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,physical fitness,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,creative thinking,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,career exploration,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,processing speed,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,oral reading fluency,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,print awareness,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,text comprehension,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,mathematical reasoning,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,fraction knowledge,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
2026-08-11,emotion dysregulation,plos_batch25_triage.csv,PLOS batch 25 - recycled non-PLOS English term
